question;chunk_id;section_name;chapter_name
Как описывается внешний вид человека, которого заметил Щекн у перекрестка, и какие детали его одежды выделяются?;d5485e736dc056c249d658099b2b1e42;Я круто поворачиваюсь на...;2 июня 78–го года
"Сколько банок с яркими этикетками старик переносил в своей ""коляске""?";29acb43934a00e908558c8807fb4049a;Он грузит тележку на...;2 июня 78–го года
Что, по словам Щекна, находилось вокруг старика, когда тот собирал банки?;29acb43934a00e908558c8807fb4049a;Он грузит тележку на...;2 июня 78–го года
Какое устройство Лев использовал, чтобы попытаться помочь старику?;29acb43934a00e908558c8807fb4049a;Он грузит тележку на...;2 июня 78–го года
Где Лев и Щекн устроили привал, чтобы отдохнуть и поесть?;29acb43934a00e908558c8807fb4049a;Он грузит тележку на...;2 июня 78–го года
Какое устройство использовал Лев, чтобы попытаться установить контакт с аборигеном?;f4d9df1db2a10fb0b5ea01af6fa67f67;Я принимаю решение...;2 июня 78–го года
Что нашел Щекн, что вызвало у него вопрос о смысле работы Льва и его команды?;f4d9df1db2a10fb0b5ea01af6fa67f67;Я принимаю решение...;2 июня 78–го года
В какой категории, судя по описанию, находится абориген, с которым пытался поговорить Лев?;f4d9df1db2a10fb0b5ea01af6fa67f67;Я принимаю решение...;2 июня 78–го года
Что Щекн заявил Льву, говоря о том, что произойдет, если исследователи попадут в другой мир?;f4d9df1db2a10fb0b5ea01af6fa67f67;Я принимаю решение...;2 июня 78–го года
Какую папку прятал Лев Абалкин, когда к нему пришли Андрей и Сандро?;cabfe8458526500ef268817766a8af9a;ЛЕВ АБАЛКИН ВООЧИЮ;2 июня 78–го года
Какие предметы, помимо кактусов, стали темой разговора между Львом Абалкиным и его гостями?;cabfe8458526500ef268817766a8af9a;ЛЕВ АБАЛКИН ВООЧИЮ;2 июня 78–го года
Какой гаджет использовал Андрей, чтобы ответить на вызов, когда закурлыкал видеофон?;cabfe8458526500ef268817766a8af9a;ЛЕВ АБАЛКИН ВООЧИЮ;2 июня 78–го года
В каком месте журналист Каммерер, известный как Мак Сим, ранее работал, согласно его словам Льву Абалкину?;cabfe8458526500ef268817766a8af9a;ЛЕВ АБАЛКИН ВООЧИЮ;2 июня 78–го года
Какую экспедицию, по словам Льва Абалкина, инициировал журналист Каммерер?;fe2bbb550dcde49d30658303882159c6;Какое–то время он молча...;2 июня 78–го года
С кем, по мнению Льва Абалкина, Комов работал в связке с Раулингсоном?;fe2bbb550dcde49d30658303882159c6;Какое–то время он молча...;2 июня 78–го года
В каком месте запланирована следующая встреча Льва Абалкина и журналиста Каммерера?;fe2bbb550dcde49d30658303882159c6;Какое–то время он молча...;2 июня 78–го года
Какое событие, по словам журналиста Каммерера, происходило у него в то время, когда Лев Абалкин вспоминал о счастливых временах?;fe2bbb550dcde49d30658303882159c6;Какое–то время он молча...;2 июня 78–го года
Какую информацию, по мнению рассказчика, могла сообщить Майя Глумова о нем Льву Абалкину?;4209ab2fe4b3ce34b4b7ef5e393ed623;КОЕ–КАКИЕ ДОГАДКИ О НАМЕРЕНИЯХ ЛЬВА АБАЛКИНА;2 июня 78–го года
Что, согласно рассказчику, Алена неверно представляет о его работе?;4209ab2fe4b3ce34b4b7ef5e393ed623;КОЕ–КАКИЕ ДОГАДКИ О НАМЕРЕНИЯХ ЛЬВА АБАЛКИНА;2 июня 78–го года
В какой организации, согласно тексту, работает рассказчик?;4209ab2fe4b3ce34b4b7ef5e393ed623;КОЕ–КАКИЕ ДОГАДКИ О НАМЕРЕНИЯХ ЛЬВА АБАЛКИНА;2 июня 78–го года
Какой вопрос чуть не проболтался рассказчик во время разговора с Львом Абалкиным, касающийся группы флотов «Ц»?;4209ab2fe4b3ce34b4b7ef5e393ed623;КОЕ–КАКИЕ ДОГАДКИ О НАМЕРЕНИЯХ ЛЬВА АБАЛКИНА;2 июня 78–го года
Какую информацию, согласно рассказу, получил Лев Абалкин о Максиме Каммерере от Учителя или Майи Глумовой?;f6228de56534a7e06fbbdbfe1bf4ffed;Конечно напрашивается...;2 июня 78–го года
Какую организацию упоминает рассказчик, говоря о том, что Лев Абалкин мог бы сейчас там находиться, если бы его гипотеза о мотивах Каммерера была верна?;f6228de56534a7e06fbbdbfe1bf4ffed;Конечно напрашивается...;2 июня 78–го года
Какую роль играли голованы в жизни Льва Абалкина, судя из текста?;f6228de56534a7e06fbbdbfe1bf4ffed;Конечно напрашивается...;2 июня 78–го года
Что, по словам журналиста Каммерера, показалось ему странным в разговоре с Львом Абалкиным, и к кому он обратился за разъяснениями?;f6228de56534a7e06fbbdbfe1bf4ffed;Конечно напрашивается...;2 июня 78–го года
Какую книгу планировал написать журналист Каммерер, обратившись за материалами к Сергею Павловичу?;3f69ae722a2432c03a4c58f88429c02b;Старик насторожился....;2 июня 78–го года
В какое учебное заведение изначально хотел поступить Лев Абалкин, прежде чем Сергей Павлович повлиял на его выбор?;3f69ae722a2432c03a4c58f88429c02b;Старик насторожился....;2 июня 78–го года
Где С. П. Федосеев покинул свою усадьбу «Комарики» и куда он направлялся?;3f69ae722a2432c03a4c58f88429c02b;Старик насторожился....;2 июня 78–го года
Какое транспортное средство использовал Лев Абалкин, чтобы атаковать глайдер Сергея Павловича в сосновом бору?;3f69ae722a2432c03a4c58f88429c02b;Старик насторожился....;2 июня 78–го года
Какую должность занимал доктор Серафимович, когда принимал решение по распределению Льва Абалкина?;3aaffe388918cb9253709e31c6b2ec98;Потрясенный старик за...;2 июня 78–го года
В какую организацию был вызван С. П. Федосеев для объяснений относительно распределения Льва Абалкина?;3aaffe388918cb9253709e31c6b2ec98;Потрясенный старик за...;2 июня 78–го года
Что сделал Лев Абалкин после того, как услышал объяснения С. П. Федосеева, и куда он бросился?;3aaffe388918cb9253709e31c6b2ec98;Потрясенный старик за...;2 июня 78–го года
Каким образом Лев Абалкин установил контакт с Экселенцем?;49d338a7e8c69c05f76a31279421b5ba;КОРОТКИЙ РАЗГОВОР;2 июня 78–го года
Какие имена людей, помимо Льва Абалкина, упомянул рассказчик в докладе Экселенцу?;49d338a7e8c69c05f76a31279421b5ba;КОРОТКИЙ РАЗГОВОР;2 июня 78–го года
Что, по мнению рассказчика, следует ожидать в ближайшее время относительно Льва Абалкина и его контактов?;49d338a7e8c69c05f76a31279421b5ba;КОРОТКИЙ РАЗГОВОР;2 июня 78–го года
Какой предмет использовал Экселенц во время разговора с рассказчиком?;49d338a7e8c69c05f76a31279421b5ba;КОРОТКИЙ РАЗГОВОР;2 июня 78–го года
Какую должность занимал Валерий Маркович Серафимович, помимо того, что он был доктором педагогики?;0fdc25ab1cb4d937cb6afaa163147110;КОЕ–ЧТО О ТАЙНАХ;2 июня 78–го года
В каком месте располагалась миссия народа голованов на Земле, согласно информации из Большого Всепланетного Информатория?;0fdc25ab1cb4d937cb6afaa163147110;КОЕ–ЧТО О ТАЙНАХ;2 июня 78–го года
Какой вид транспорта предпочитали голованы, игнорируя предложения земных инженеров?;0fdc25ab1cb4d937cb6afaa163147110;КОЕ–ЧТО О ТАЙНАХ;2 июня 78–го года
Где находилась вилла Корнея Яшмаа, известного как прогрессор, и как она называлась?;0fdc25ab1cb4d937cb6afaa163147110;КОЕ–ЧТО О ТАЙНАХ;2 июня 78–го года
Какое событие, согласно тексту, стало причиной гибели родителей Корнея Яшмаа?;3c468eade4a137ec37454397f4bc2256;Различие с Львом...;2 июня 78–го года
В какой папке главный герой обнаружил записку об «близнецах» и что было написано на обороте арабского текста?;3c468eade4a137ec37454397f4bc2256;Различие с Львом...;2 июня 78–го года
Какой код допуска не позволил главному герою получить информацию об эксперименте «Зеркало» из БВИ?;3c468eade4a137ec37454397f4bc2256;Различие с Львом...;2 июня 78–го года
Что, по мнению главного героя, могло стать причиной необычного уровня секретности и отказа Экселенца ввести его в курс дела по делу Льва Абалкина?;3c468eade4a137ec37454397f4bc2256;Различие с Львом...;2 июня 78–го года
Какое отношение к тайнам имеет Экселенц, согласно представленной информации?;339b3bb60236dad1aa1a4a5ef943d6c8;Ну что ж Экселенц сделал...;2 июня 78–го года
В какой организации, по мнению рассказчика, редко случаются утечки информации?;339b3bb60236dad1aa1a4a5ef943d6c8;Ну что ж Экселенц сделал...;2 июня 78–го года
Каким словом рассказчик предпочитает заменять термин «раскрыть тайну» и почему?;339b3bb60236dad1aa1a4a5ef943d6c8;Ну что ж Экселенц сделал...;2 июня 78–го года
Какое светило вызывает необъяснимое отвращение у Щекна?;fb59037b3f99db305446aaba4a5ec208;ИЗ ОТЧЕТА ЛЬВА АБАЛКИНА;2 июня 78–го года
Что, судя по описанию, постоянно поправляет старший мальчик и как это влияет на его движения?;fb59037b3f99db305446aaba4a5ec208;ИЗ ОТЧЕТА ЛЬВА АБАЛКИНА;2 июня 78–го года
Какие оскорбления и ругательства транслирует транслятор во время спора между братьями?;fb59037b3f99db305446aaba4a5ec208;ИЗ ОТЧЕТА ЛЬВА АБАЛКИНА;2 июня 78–го года
Что, по словам Льва, необходимо делать, чтобы линганы поняли его намерения?;fb59037b3f99db305446aaba4a5ec208;ИЗ ОТЧЕТА ЛЬВА АБАЛКИНА;2 июня 78–го года
Какую вещь, согласно наставлению отца, должны были взять Иядрудан и Притулатан, если он не вернется до вечера?;67e5c932f11fb9d463f32e74dcec1cd2;Мальчики братья...;2 июня 78–го года
"Что, по словам отца, происходит с ""дурными человеками"" на улицах в дневное время?";67e5c932f11fb9d463f32e74dcec1cd2;Мальчики братья...;2 июня 78–го года
Сколько комнат, как упоминается в тексте, было в доме, где жили братья Иядрудан и Притулатан?;67e5c932f11fb9d463f32e74dcec1cd2;Мальчики братья...;2 июня 78–го года
"Как объект ""Пятно–96"" описывается в тексте, когда герои подходят к нему вблизи?";67e5c932f11fb9d463f32e74dcec1cd2;Мальчики братья...;2 июня 78–го года
Какое устройство, по мнению рассказчика, изначально показалось ему игрушечным у аборигена?;8534ada32739bdf3caa173ed35f55f30;У ближайшего угла вдруг...;2 июня 78–го года
В каком здании, согласно описанию, должен был погасить свет рассказчик по команде Щекна?;8534ada32739bdf3caa173ed35f55f30;У ближайшего угла вдруг...;2 июня 78–го года
Кем был вооружен рослый седой старик, преградивший путь рассказчику и Щекну?;8534ada32739bdf3caa173ed35f55f30;У ближайшего угла вдруг...;2 июня 78–го года
Что, по словам рассказчика, раскачивалось у аборигена на груди словно маятник, пока он вел детей через площадь?;8534ada32739bdf3caa173ed35f55f30;У ближайшего угла вдруг...;2 июня 78–го года
Какое устройство, спрятанное в кобуру, заставило главного героя приложить усилие, чтобы скрыть его?;e5ad0217d4203b010c85e30082ab087e;Я перехожу на шаг и с...;2 июня 78–го года
Чем старик, по словам рассказчика, отличался от вооруженных парней, сопровождавших его?;e5ad0217d4203b010c85e30082ab087e;Я перехожу на шаг и с...;2 июня 78–го года
Что, по словам старика, было у них когда-то, похожее на переводящую машинку главного героя, но значительно большего размера?;e5ad0217d4203b010c85e30082ab087e;Я перехожу на шаг и с...;2 июня 78–го года
Какой предмет, находящийся в комнате, был использован для приема пищи, когда главный герой и старик вошли внутрь?;e5ad0217d4203b010c85e30082ab087e;Я перехожу на шаг и с...;2 июня 78–го года
Какое звание носит старик, представившийся переговорщику, и что, согласно его словам, означает это звание?;24b5c54aa6a832a62c8fbf1898936f7a;Мне предлагается сесть на...;2 июня 78–го года
Что, по словам старика, находится в лаборатории в пригороде и кто ее возглавляет?;24b5c54aa6a832a62c8fbf1898936f7a;Мне предлагается сесть на...;2 июня 78–го года
Какое требование выдвигает гаттаух для начала лечения, и какие последствия последуют в случае отказа?;24b5c54aa6a832a62c8fbf1898936f7a;Мне предлагается сесть на...;2 июня 78–го года
Что, согласно словам старика, произошло с населением его области, и какое событие он упоминает, о котором, возможно, ничего не знает переговорщик?;24b5c54aa6a832a62c8fbf1898936f7a;Мне предлагается сесть на...;2 июня 78–го года
Какое бедствие обрушилось на местное человечество сорок лет назад, согласно рассказу Драудан?;17fda850fa82f56b0d846c706450e75b;Оказывается во всем...;2 июня 78–го года
Какие существа, по словам старика, организовали охоту за детьми, используя подделки под людей и игрушечные лавки?;17fda850fa82f56b0d846c706450e75b;Оказывается во всем...;2 июня 78–го года
Что предложили нелюди правительствам, чтобы переманить население в «соседний мир»?;17fda850fa82f56b0d846c706450e75b;Оказывается во всем...;2 июня 78–го года
Какие меры принимали люди для защиты детей от «нехороших людей» и других охотников, упомянутые в рассказе Драудан?;17fda850fa82f56b0d846c706450e75b;Оказывается во всем...;2 июня 78–го года
Каким предметом угрожал Щекн герою?;3bab969a9d0a313070932893b5177590;И тут лицо его вдруг...;2 июня 78–го года
"Что, по словам Щекна, заработала ""дурацкая одежда"" героя?";3bab969a9d0a313070932893b5177590;И тут лицо его вдруг...;2 июня 78–го года
В каком месте старик утверждает, что не научились делать одежду-невидимку?;3bab969a9d0a313070932893b5177590;И тут лицо его вдруг...;2 июня 78–го года
Какую команду отдал старик стражу в отношении Щекна?;3bab969a9d0a313070932893b5177590;И тут лицо его вдруг...;2 июня 78–го года
Какую кодовую фразу использовал Экселенц, давая задание по поиску Майи Глумовой?;bd096e20be8817db8dff09ad10881381;СНОВА МАЙЯ ГЛУМОВА;3 июня 78–го года
Какую информацию об Абалкине необходимо было выяснить у Глумовой по указанию Экселенца?;bd096e20be8817db8dff09ad10881381;СНОВА МАЙЯ ГЛУМОВА;3 июня 78–го года
Какой предмет Экселенц потребовал надеть перед началом работы, чтобы контролировать исполнителя?;bd096e20be8817db8dff09ad10881381;СНОВА МАЙЯ ГЛУМОВА;3 июня 78–го года
В какой организации, согласно тексту, ведется расследование, связанное с Прогрессором Абалкиным?;bd096e20be8817db8dff09ad10881381;СНОВА МАЙЯ ГЛУМОВА;3 июня 78–го года
Какую должность занимает Глумова в организации, где работает Водолей?;0f89735c37314b188e86b0ae330221a7;Я сходил на кухню выпил...;3 июня 78–го года
Какой предмет, по словам рассказчика, был на Майе Тойвовне во время видеозвонка?;0f89735c37314b188e86b0ae330221a7;Я сходил на кухню выпил...;3 июня 78–го года
В каком секторе Музея, предположительно, появится Лев Абалкин, по мнению Экселенца?;0f89735c37314b188e86b0ae330221a7;Я сходил на кухню выпил...;3 июня 78–го года
Какова основная специальность Гриши Серосовина, по прозвищу Водолей?;0f89735c37314b188e86b0ae330221a7;Я сходил на кухню выпил...;3 июня 78–го года
Каким образом Майя Тойвовна узнала о том, что рассказчик знает о её встрече с неким человеком?;11d5913455f4def1777a1223c0d258dd;Теперь она смотрела на...;3 июня 78–го года
В каком месте героиня ожидала звонка от пропавшего человека, и каким транспортным средством она добралась до места встречи?;11d5913455f4def1777a1223c0d258dd;Теперь она смотрела на...;3 июня 78–го года
Что за предмет держала на коленях Майя Тойвовна во время ожидания рассказчика в холле курортного клуба?;11d5913455f4def1777a1223c0d258dd;Теперь она смотрела на...;3 июня 78–го года
На какую планету, по словам рассказчика, работал пропавший человек, и какое впечатление произвело это название на Майю Тойвовну?;11d5913455f4def1777a1223c0d258dd;Теперь она смотрела на...;3 июня 78–го года
Какую реакцию Майя Тойвовна проявила, когда ее расспрашивал Абалкин о событиях, связанных с Рексом и Вольфом?;6c366051967ad967f2c8c16a67dc7fce;Я поднялся сходил на...;3 июня 78–го года
Что, по мнению рассказчика, Абалкин не планировал делать с Глумовой, основываясь на ответах Экселенца?;6c366051967ad967f2c8c16a67dc7fce;Я поднялся сходил на...;3 июня 78–го года
Какой предмет, упомянутый в тексте, Майя Тойвовна могла использовать для нападения на рассказчика?;6c366051967ad967f2c8c16a67dc7fce;Я поднялся сходил на...;3 июня 78–го года
"Что заставило Майю Тойвовну почувствовать себя ""выжатым лимоном"", как она сама выразилась?";6c366051967ad967f2c8c16a67dc7fce;Я поднялся сходил на...;3 июня 78–го года
Какое устройство использовал сотрудник КОМКОНа–2 для связи с Экселенцем, чтобы избежать присутствия доктора Гоаннека?;fcd140aa0f1807db0c3dda0cac0cbdcb;КОЕ–ЧТО О ВПЕЧАТЛЕНИЯХ ЭКСЕЛЕНЦА;3 июня 78–го года
В связи с какой операцией упоминается имя Абалкина во время разговора между сотрудником КОМКОНа–2 и Экселенцем?;fcd140aa0f1807db0c3dda0cac0cbdcb;КОЕ–ЧТО О ВПЕЧАТЛЕНИЯХ ЭКСЕЛЕНЦА;3 июня 78–го года
Где, по словам сотрудника КОМКОНа–2, в настоящее время находится голован по имени Щекн–Итрч?;fcd140aa0f1807db0c3dda0cac0cbdcb;КОЕ–ЧТО О ВПЕЧАТЛЕНИЯХ ЭКСЕЛЕНЦА;3 июня 78–го года
"Что, согласно мнению Экселенца, может означать фраза ""бросает камни по кустам""?";fcd140aa0f1807db0c3dda0cac0cbdcb;КОЕ–ЧТО О ВПЕЧАТЛЕНИЯХ ЭКСЕЛЕНЦА;3 июня 78–го года
Какую задачу Экселенц поручил рассказчику, несмотря на его необходимость в «Лагере Яна»?;74a40a0ec533e682c75e180db4dc7427;Теперь мы молчали оба. На...;3 июня 78–го года
Где, по словам Экселенца, находится Яшмаа в настоящее время?;74a40a0ec533e682c75e180db4dc7427;Теперь мы молчали оба. На...;3 июня 78–го года
С каким объектом связано упоминание о веснушчатой лысине, наблюдавшейся на экране?;74a40a0ec533e682c75e180db4dc7427;Теперь мы молчали оба. На...;3 июня 78–го года
Через какие заросли и из какого места рассказчик пробрался во двор, чтобы выйти к реке Телон?;74a40a0ec533e682c75e180db4dc7427;Теперь мы молчали оба. На...;3 июня 78–го года
Какое табло светилось на линкосе, расположенном над мостом на территории народа голованов?;0087f722e0d74a421f48d1b567c2955b;ЗАСТАВА НА РЕКЕ ТЕЛОН;3 июня 78–го года
Что, по словам журналиста Каммерера, пахло от здания казарменно-казематного вида, расположенного недалеко от реки Телон?;0087f722e0d74a421f48d1b567c2955b;ЗАСТАВА НА РЕКЕ ТЕЛОН;3 июня 78–го года
Какой предмет, по словам Александра Б., использовал Лонг Мюллер для выпуска книжонки, вызвавшей 'поветрие' среди собирателей ксенофольклора?;0087f722e0d74a421f48d1b567c2955b;ЗАСТАВА НА РЕКЕ ТЕЛОН;3 июня 78–го года
Сколько процентов всех посетителей, по утверждению Александра Б., прибывают в миссию голованов именно 'по делу'?;0087f722e0d74a421f48d1b567c2955b;ЗАСТАВА НА РЕКЕ ТЕЛОН;3 июня 78–го года
Какую должность занимает Александр Б. в организации КОМКОН?;793b8a56ee796f6ac7e7ac28cfa4b5f9;Александр Б. даже...;3 июня 78–го года
Какую фразу, приведенную в тексте, Александр Б. называет образцом хорошего перевода и почему?;793b8a56ee796f6ac7e7ac28cfa4b5f9;Александр Б. даже...;3 июня 78–го года
С кем журналист Каммерер хотел поговорить, и какую информацию он хотел узнать об этом человеке?;793b8a56ee796f6ac7e7ac28cfa4b5f9;Александр Б. даже...;3 июня 78–го года
Какие особенности образа жизни голованов были упомянуты в разговоре Александра Б. и журналиста Каммерера?;793b8a56ee796f6ac7e7ac28cfa4b5f9;Александр Б. даже...;3 июня 78–го года
Какое место упоминается в тексте, где, по словам Щекна, голованы пахли иначе, чем тот, с которым разговаривает журналист?;2daa907fa8ccd35039c29338df6a76da;ЩЕКН–ИТРЧ ГОЛОВАН;3 июня 78–го года
Какое гаджет или предмет, по словам рассказчика, выдавало в речи голована чужака?;2daa907fa8ccd35039c29338df6a76da;ЩЕКН–ИТРЧ ГОЛОВАН;3 июня 78–го года
Какую книгу пишет журналист, о котором идет речь в тексте, и кто является главным героем этой книги, по первоначальной версии?;2daa907fa8ccd35039c29338df6a76da;ЩЕКН–ИТРЧ ГОЛОВАН;3 июня 78–го года
Что, по словам голована, он делал вместе со Львом Абалкиным пятнадцать лет назад?;2daa907fa8ccd35039c29338df6a76da;ЩЕКН–ИТРЧ ГОЛОВАН;3 июня 78–го года
Какую тему обсуждали споры между Щекном и другим человеком, касающиеся контактов с народом голованов?;a4241669cd1f87ffcbc5a566e4a68bd4;Глаза его опять озарились...;3 июня 78–го года
Что заявил Щекн, когда понял, что вопросы, задаваемые ему, кажутся пустующими?;a4241669cd1f87ffcbc5a566e4a68bd4;Глаза его опять озарились...;3 июня 78–го года
Какую информацию Щекн повторил дважды, подчеркивая её важность в отношении Льва Абалкина и народа голованов?;a4241669cd1f87ffcbc5a566e4a68bd4;Глаза его опять озарились...;3 июня 78–го года
Какой вопрос, заданный Щекну, перефразировал он, упомянув, что точно такой же вопрос задавал ему ранее другой человек?;a4241669cd1f87ffcbc5a566e4a68bd4;Глаза его опять озарились...;3 июня 78–го года
Какую информацию, полученную от Макa, Экселенц счел важной?;5fd51564ffe9288efc43372b6c64c2cf;ЭКСЕЛЕНЦ ДОВОЛЕН;3 июня 78–го года
В каком месте, согласно сообщению Экселенца, Мак должен быть поблизости и ожидать вызова?;5fd51564ffe9288efc43372b6c64c2cf;ЭКСЕЛЕНЦ ДОВОЛЕН;3 июня 78–го года
Кого, по словам Экселенца, удалось взять с поличным ранее, и в каком состоянии он находился?;5fd51564ffe9288efc43372b6c64c2cf;ЭКСЕЛЕНЦ ДОВОЛЕН;3 июня 78–го года
Какое предположение Мак выдвинул относительно личности Льва Абалкина?;5fd51564ffe9288efc43372b6c64c2cf;ЭКСЕЛЕНЦ ДОВОЛЕН;3 июня 78–го года
Какое устройство пискнуло на запястье у рассказчика, оповещая о срочном вызове от Экселенца?;980a82f99dd7599c2d7afeb213dff2da;МУЗЕЙ ВНЕЗЕМНЫХ КУЛЬТУР. НОЧЬ;4 июня 78–го года
Глайдер Мак совершил посадку на какой площади, несмотря на запрет кибер-инспектора?;980a82f99dd7599c2d7afeb213dff2da;МУЗЕЙ ВНЕЗЕМНЫХ КУЛЬТУР. НОЧЬ;4 июня 78–го года
В какой мастерской оказались Мак и Экселенц, после проникновения в МУЗЕЙ ВНЕЗЕМНЫХ КУЛЬТУР?;980a82f99dd7599c2d7afeb213dff2da;МУЗЕЙ ВНЕЗЕМНЫХ КУЛЬТУР. НОЧЬ;4 июня 78–го года
Что Экселенц накрыл шалью на столе в мастерской Майи Тойвовны Глумовой, чтобы замаскировать предмет?;980a82f99dd7599c2d7afeb213dff2da;МУЗЕЙ ВНЕЗЕМНЫХ КУЛЬТУР. НОЧЬ;4 июня 78–го года
Что, по словам рассказчика, давеча старательно обрабатывали местные девчушки с помощью молекулярных паяльников в музее?;7de34c0280353cff752428aafb1a7f10;Тут я услышал шум. Надо...;4 июня 78–го года
Какое оружие Экселенц достал из-под куртки и куда он его спрятал, готовясь к возможному столкновению?;7de34c0280353cff752428aafb1a7f10;Тут я услышал шум. Надо...;4 июня 78–го года
Какой предмет держал в руке лже-Абалкин, войдя в мастерскую, помимо чемоданчика или портфеля?;7de34c0280353cff752428aafb1a7f10;Тут я услышал шум. Надо...;4 июня 78–го года
С каким известным литературным персонажем, по мнению рассказчика, был похож лже-Абалкин внешне?;7de34c0280353cff752428aafb1a7f10;Тут я услышал шум. Надо...;4 июня 78–го года
Какое выражение, непривычное для него, заметил рассказчик на лице Экселенца во время наблюдения за происходящим?;8c6d6b62aeb2650e14487f704dc02946;Экселенц следил за всеми...;4 июня 78–го года
Что, по словам Экселенца, искал Бромберг в дальней секции?;8c6d6b62aeb2650e14487f704dc02946;Экселенц следил за всеми...;4 июня 78–го года
Какой предмет Бромберг лихорадочно шарил лучом вокруг себя, пытаясь определить местонахождение?;8c6d6b62aeb2650e14487f704dc02946;Экселенц следил за всеми...;4 июня 78–го года
Что отобрал Экселенц у Бромберга, чтобы начать разговор?;8c6d6b62aeb2650e14487f704dc02946;Экселенц следил за всеми...;4 июня 78–го года
Какую должность занимает Айзек Бромберг в музее, согласно его заявлению?;65cc0a0114f4ed908ab6ea0457ec68af;АЙЗЕК БРОМБЕРГ. БИТВА ЖЕЛЕЗНЫХ СТАРЦЕВ;4 июня 78–го года
Кто, по словам Бромберга, является его учеником и занимает должность директора?;65cc0a0114f4ed908ab6ea0457ec68af;АЙЗЕК БРОМБЕРГ. БИТВА ЖЕЛЕЗНЫХ СТАРЦЕВ;4 июня 78–го года
Сотрудником какой организации является Максим Каммерер, прибывший на встречу с Экселенцем и Бромбергом?;65cc0a0114f4ed908ab6ea0457ec68af;АЙЗЕК БРОМБЕРГ. БИТВА ЖЕЛЕЗНЫХ СТАРЦЕВ;4 июня 78–го года
Какой предмет, по словам Бромберга, помог ему сориентироваться в темноте во время ночного посещения здания?;65cc0a0114f4ed908ab6ea0457ec68af;АЙЗЕК БРОМБЕРГ. БИТВА ЖЕЛЕЗНЫХ СТАРЦЕВ;4 июня 78–го года
Какой предмет извлек Бромберг из кармана своего белого плаща и положил на стол перед Экселенцем?;5709f3a04048398a710d08e22648c577;Упоминание имени Пильгуя...;4 июня 78–го года
Что, по словам рассказчика, занимал отдел, в котором он работает, в течение последних двух месяцев, помимо работы с биогенераторами?;5709f3a04048398a710d08e22648c577;Упоминание имени Пильгуя...;4 июня 78–го года
Какое устройство использовал Экселенц для проникновения в музей, в отличие от ключа, которым воспользовался Бромберг?;5709f3a04048398a710d08e22648c577;Упоминание имени Пильгуя...;4 июня 78–го года
Какое обвинение Сикорски выдвинул против Бромберга, утверждая, что тот докатился до взлома?;5709f3a04048398a710d08e22648c577;Упоминание имени Пильгуя...;4 июня 78–го года
"Какое произведение Айзека Бромберга, посвященное истории ""Массачусетсского кошмара"", не понравилось рассказчику и почему?";30963b60da0940d38e67a6ea8b35f547;Довольно быстро я...;4 июня 78–го года
В каких кругах имя Айзека Бромберга пользовалось уважением, и какое движение он представлял?;30963b60da0940d38e67a6ea8b35f547;Довольно быстро я...;4 июня 78–го года
Какие принципы исповедуют экстремисты движения, основанного Ламондуа, и какой пример из истории цивилизации Тагоры иллюстрирует их неисполнимость?;30963b60da0940d38e67a6ea8b35f547;Довольно быстро я...;4 июня 78–го года
Какова основная задача КОМКОНа–2, и почему, по мнению рассказчика, Бромберг не понимал ее сути?;30963b60da0940d38e67a6ea8b35f547;Довольно быстро я...;4 июня 78–го года
Какую аббревиатуру, по мнению персонажа, злонамеренно скрывает КОМКОН–2?;f453eff6231d4c6856fd757243d65d20;Но по–видимому даже...;4 июня 78–го года
В каком городе, согласно тексту, Экселенц предположительно участвовал в операции «Зеркало»?;f453eff6231d4c6856fd757243d65d20;Но по–видимому даже...;4 июня 78–го года
Какую область науки прекратил изучать Ионафан Перейра, и кто, по тексту, разболтал детали его теории?;f453eff6231d4c6856fd757243d65d20;Но по–видимому даже...;4 июня 78–го года
Какую функцию, помимо контроля, осуществлял Бромберг, если отвлечься от формы его деятельности?;f453eff6231d4c6856fd757243d65d20;Но по–видимому даже...;4 июня 78–го года
Какую этическую проблему, по мнению рассказчика, иллюстрирует история с андроидами, и какое отношение к ней имеет доктор Бромберг?;dd74611d1f4911bff35095c04d720213;История с андроидами в...;4 июня 78–го года
Что привлекло внимание рассказчика среди историй, о которых он раньше не слышал, и как этот предмет назывался?;dd74611d1f4911bff35095c04d720213;История с андроидами в...;4 июня 78–го года
С каким научным направлением были связаны уникальные результаты доктора имярек, вынужденного держать их под спудом из-за секретности вокруг саркофага–инкубатора?;dd74611d1f4911bff35095c04d720213;История с андроидами в...;4 июня 78–го года
Кто, согласно тексту, выставил детонаторы как приманку для Льва Абалкина?;dd74611d1f4911bff35095c04d720213;История с андроидами в...;4 июня 78–го года
Какое вещество предложил Экселенц Бромбергу, и как тот на это отреагировал?;e5738964ee57775a931a39f520e27b97;ЛЕВ АБАЛКИН У ДОКТОРА БРОМБЕРГА;4 июня 78–го года
Что заставило Экселенца заподозрить Бромберга в неискренности относительно приобретения детонаторов?;e5738964ee57775a931a39f520e27b97;ЛЕВ АБАЛКИН У ДОКТОРА БРОМБЕРГА;4 июня 78–го года
Какой предмет, связанный с хобби Бромберга, привлек его внимание во время разговора с неким молодым человеком?;e5738964ee57775a931a39f520e27b97;ЛЕВ АБАЛКИН У ДОКТОРА БРОМБЕРГА;4 июня 78–го года
