question;chunk_id;section_name;chapter_name
Сколько банок с яркими этикетками старик перекладывал из витрины в свою 'коляску' перед тем, как потерять сознание?;29acb43934a00e908558c8807fb4049a;Он грузит тележку на...;2 июня 78–го года
Каким образом Лев пытался определить, кто перед ним - 'колдун', 'солдат' или 'человек', используя Эспаду?;29acb43934a00e908558c8807fb4049a;Он грузит тележку на...;2 июня 78–го года
Что, по словам Щекна, находилось вокруг старика, кроме него самого?;29acb43934a00e908558c8807fb4049a;Он грузит тележку на...;2 июня 78–го года
Какой предмет, помимо полевой аппаратуры, Лев использовал для оказания помощи старику?;29acb43934a00e908558c8807fb4049a;Он грузит тележку на...;2 июня 78–го года
Какое устройство активировал Лев, чтобы попытаться установить контакт с аборигеном?;f4d9df1db2a10fb0b5ea01af6fa67f67;Я принимаю решение...;2 июня 78–го года
Что, по мнению Щекна, является бесполезным занятием для Льва и его команды?;f4d9df1db2a10fb0b5ea01af6fa67f67;Я принимаю решение...;2 июня 78–го года
В какой категории, судя по описанию, находится абориген, с которым встретились Лев и Щекн?;f4d9df1db2a10fb0b5ea01af6fa67f67;Я принимаю решение...;2 июня 78–го года
Что привлекло внимание Щекна во время спора с Львом, и что он предложил в качестве примера бессмысленности их работы?;f4d9df1db2a10fb0b5ea01af6fa67f67;Я принимаю решение...;2 июня 78–го года
Какую папку прятал Лев Абалкин в стол, когда к нему пришли Андрей и Сандро?;cabfe8458526500ef268817766a8af9a;ЛЕВ АБАЛКИН ВООЧИЮ;2 июня 78–го года
Какое название носит яхта Андрея, которую он предлагал опробовать ночью?;cabfe8458526500ef268817766a8af9a;ЛЕВ АБАЛКИН ВООЧИЮ;2 июня 78–го года
Какой предмет использовал Лев Абалкин для сравнения Клавдия с собой?;cabfe8458526500ef268817766a8af9a;ЛЕВ АБАЛКИН ВООЧИЮ;2 июня 78–го года
Что требовал Сандро посетить немедленно, ссылаясь на лучшие предложения?;cabfe8458526500ef268817766a8af9a;ЛЕВ АБАЛКИН ВООЧИЮ;2 июня 78–го года
Какое событие, по словам журналиста Каммерера, происходило у него в то время, когда Лев Абалкин и Комов обсуждали организацию экспедиции?;fe2bbb550dcde49d30658303882159c6;Какое–то время он молча...;2 июня 78–го года
Кто, согласно воспоминаниям Льва Абалкина, осуществлял координацию работы Раулингсона и Комова?;fe2bbb550dcde49d30658303882159c6;Какое–то время он молча...;2 июня 78–го года
В каком месте запланирована следующая встреча Льва Абалкина и журналиста Каммерера, и в каком коттедже проживает Абалкин?;fe2bbb550dcde49d30658303882159c6;Какое–то время он молча...;2 июня 78–го года
Какую идею журналист Каммерер приписал себе, хотя и признал, что лишь сообщил о ней?;fe2bbb550dcde49d30658303882159c6;Какое–то время он молча...;2 июня 78–го года
Какое распоряжение отдал рассказчик Сандро и Андрею 2 июня 78-го года?;4209ab2fe4b3ce34b4b7ef5e393ed623;КОЕ–КАКИЕ ДОГАДКИ О НАМЕРЕНИЯХ ЛЬВА АБАЛКИНА;2 июня 78–го года
Какую организацию упомянул рассказчик, когда пытался выяснить информацию о звонившем Лев Абалкине?;4209ab2fe4b3ce34b4b7ef5e393ed623;КОЕ–КАКИЕ ДОГАДКИ О НАМЕРЕНИЯХ ЛЬВА АБАЛКИНА;2 июня 78–го года
Что, по мнению рассказчика, могла рассказать о нем Майя Глумова?;4209ab2fe4b3ce34b4b7ef5e393ed623;КОЕ–КАКИЕ ДОГАДКИ О НАМЕРЕНИЯХ ЛЬВА АБАЛКИНА;2 июня 78–го года
"Какой вопрос чуть не проболтался рассказчик во время разговора с Львом Абалкиным, касающийся группы флотов ""Ц""?";4209ab2fe4b3ce34b4b7ef5e393ed623;КОЕ–КАКИЕ ДОГАДКИ О НАМЕРЕНИЯХ ЛЬВА АБАЛКИНА;2 июня 78–го года
Какую информацию, согласно рассказу, предоставил Лев Абалкин о Максиме Каммерере?;f6228de56534a7e06fbbdbfe1bf4ffed;Конечно напрашивается...;2 июня 78–го года
Какую роль играл Лев Абалкин в первой работе Максима Каммерера с голованами?;f6228de56534a7e06fbbdbfe1bf4ffed;Конечно напрашивается...;2 июня 78–го года
Что заставило журналиста Каммерера позвонить Сергею Павловичу Федосееву?;f6228de56534a7e06fbbdbfe1bf4ffed;Конечно напрашивается...;2 июня 78–го года
Какая организация, упомянутая в тексте, кажется, связана с деятельностью Льва Абалкина и Максима Каммерера?;f6228de56534a7e06fbbdbfe1bf4ffed;Конечно напрашивается...;2 июня 78–го года
Какую книгу планировал написать журналист Каммерер, обратившись за материалами к Сергею Павловичу?;3f69ae722a2432c03a4c58f88429c02b;Старик насторожился....;2 июня 78–го года
В каком месте состоялся разговор между Сергеем Павловичем и Львом Абалкиным, после того как последнего заставили приземлиться?;3f69ae722a2432c03a4c58f88429c02b;Старик насторожился....;2 июня 78–го года
В какой организации было назначено заседание, на которое направлялся Сергей Павлович Федосеев?;3f69ae722a2432c03a4c58f88429c02b;Старик насторожился....;2 июня 78–го года
На что, по мнению Льва Абалкина, Сергей Павлович приложил неимоверные усилия, чтобы повлиять на комиссию по распределению?;3f69ae722a2432c03a4c58f88429c02b;Старик насторожился....;2 июня 78–го года
Какое учреждение, согласно рассказу, рассматривало кандидатуру Льва Абалкина?;3aaffe388918cb9253709e31c6b2ec98;Потрясенный старик за...;2 июня 78–го года
Что, по словам С. П. Федосеева, произошло в Евразийском секторе?;3aaffe388918cb9253709e31c6b2ec98;Потрясенный старик за...;2 июня 78–го года
Какой предмет бросился к своему владельцу после поцелуя руки старика?;3aaffe388918cb9253709e31c6b2ec98;Потрясенный старик за...;2 июня 78–го года
Какое предмет коллекционирования рассматривал Экселенц в момент разговора с рассказчиком?;49d338a7e8c69c05f76a31279421b5ba;КОРОТКИЙ РАЗГОВОР;2 июня 78–го года
С кем, по словам рассказчика, Лев Абалкин должен был выйти на контакт в ближайшее время, помимо Экселенца?;49d338a7e8c69c05f76a31279421b5ba;КОРОТКИЙ РАЗГОВОР;2 июня 78–го года
По какому каналу связи, известному только одному человеку, Абалкин связался с Экселенцем?;49d338a7e8c69c05f76a31279421b5ba;КОРОТКИЙ РАЗГОВОР;2 июня 78–го года
Какую задачу отменил Экселенц, касающуюся Льва Абалкина, и какую новую задачу он поставил?;49d338a7e8c69c05f76a31279421b5ba;КОРОТКИЙ РАЗГОВОР;2 июня 78–го года
Какое официальное положение занимал Щекн–Итрч в миссии народа голованов на Земле, согласно данным Большого Всепланетного Информатория?;0fdc25ab1cb4d937cb6afaa163147110;КОЕ–ЧТО О ТАЙНАХ;2 июня 78–го года
Где располагалась миссия народа голованов, и какой вид транспорта они использовали для передвижения?;0fdc25ab1cb4d937cb6afaa163147110;КОЕ–ЧТО О ТАЙНАХ;2 июня 78–го года
В каком возрасте умер доктор педагогики Валерий Маркович Серафимович, и членом каких организаций он являлся?;0fdc25ab1cb4d937cb6afaa163147110;КОЕ–ЧТО О ТАЙНАХ;2 июня 78–го года
Где находилась вилла Корнея Яшмаа, и с какой планетой была связана его профессиональная деятельность?;0fdc25ab1cb4d937cb6afaa163147110;КОЕ–ЧТО О ТАЙНАХ;2 июня 78–го года
Какое событие, согласно тексту, связано с трагической гибелью родителей Корнея Яшмаа?;3c468eade4a137ec37454397f4bc2256;Различие с Львом...;2 июня 78–го года
В каком департаменте работает рассказчик и что, как правило, используется для обозначения дел в этом департаменте?;3c468eade4a137ec37454397f4bc2256;Различие с Львом...;2 июня 78–го года
Какую информацию, помимо данных о дате рождения, удалось узнать рассказчику о Льве Абалкине и Корнее Яшмаа?;3c468eade4a137ec37454397f4bc2256;Различие с Львом...;2 июня 78–го года
Что рассказчик предполагает относительно причины отказа БВИ предоставить информацию об эксперименте «Зеркало»?;3c468eade4a137ec37454397f4bc2256;Различие с Львом...;2 июня 78–го года
Какое отношение Экселенц имеет к тайнам, по мнению рассказчика?;339b3bb60236dad1aa1a4a5ef943d6c8;Ну что ж Экселенц сделал...;2 июня 78–го года
В какой организации работает рассказчик и что характерно для большинства ее сотрудников в отношении информации?;339b3bb60236dad1aa1a4a5ef943d6c8;Ну что ж Экселенц сделал...;2 июня 78–го года
Как рассказчик предпочитает выражаться, когда речь идет об обнаружении секретов, и какое сравнение он использует для описания своей роли в этом процессе?;339b3bb60236dad1aa1a4a5ef943d6c8;Ну что ж Экселенц сделал...;2 июня 78–го года
Какую реакцию вызывает у Щекна светило, наблюдаемое над проспектом?;fb59037b3f99db305446aaba4a5ec208;ИЗ ОТЧЕТА ЛЬВА АБАЛКИНА;2 июня 78–го года
Что, по словам Льва Абалкина, находится на широкой лямке через плечо у старшего мальчика?;fb59037b3f99db305446aaba4a5ec208;ИЗ ОТЧЕТА ЛЬВА АБАЛКИНА;2 июня 78–го года
Какие слова транслятор произносит, когда младший мальчик садится на тротуар и отказывается идти?;fb59037b3f99db305446aaba4a5ec208;ИЗ ОТЧЕТА ЛЬВА АБАЛКИНА;2 июня 78–го года
Что предложил Лев Абалкин мальчикам, чтобы помочь им, и какой предмет он упомянул, чтобы привлечь их внимание?;fb59037b3f99db305446aaba4a5ec208;ИЗ ОТЧЕТА ЛЬВА АБАЛКИНА;2 июня 78–го года
Какое необычное явление, по словам отца Иядрудана и Притулатана, происходит на улицах по ночам?;67e5c932f11fb9d463f32e74dcec1cd2;Мальчики братья...;2 июня 78–го года
Что, согласно рассказам Иядрудана, записывалось в Книге, которую мальчики должны взять с собой?;67e5c932f11fb9d463f32e74dcec1cd2;Мальчики братья...;2 июня 78–го года
Как объект «Пятно–96» описывается вблизи, и чем он наполнен?;67e5c932f11fb9d463f32e74dcec1cd2;Мальчики братья...;2 июня 78–го года
Что отец Иядрудана и Притулатана говорил о людях, которые, по его мнению, должны отвести их к маме?;67e5c932f11fb9d463f32e74dcec1cd2;Мальчики братья...;2 июня 78–го года
Каким предметом абориген, согласно описанию, изначально привлекал к себе внимание детей на площади?;8534ada32739bdf3caa173ed35f55f30;У ближайшего угла вдруг...;2 июня 78–го года
Что, по мнению рассказчика, раскачивалось у аборигена в такт шагам, словно маятник, вызывая у него подозрения?;8534ada32739bdf3caa173ed35f55f30;У ближайшего угла вдруг...;2 июня 78–го года
Какое устройство использовал рассказчик для измерения расстояния до ракопаука перед тем, как открыть огонь?;8534ada32739bdf3caa173ed35f55f30;У ближайшего угла вдруг...;2 июня 78–го года
Кто, помимо рассказчика, был вооружен настоящими магазинными винтовками в переулке, преградившем им путь?;8534ada32739bdf3caa173ed35f55f30;У ближайшего угла вдруг...;2 июня 78–го года
Каким образом главный герой попытался спрятать свой скорчер?;e5ad0217d4203b010c85e30082ab087e;Я перехожу на шаг и с...;2 июня 78–го года
Что, по словам старика, было у них когда-то, похожее на переводящую машинку?;e5ad0217d4203b010c85e30082ab087e;Я перехожу на шаг и с...;2 июня 78–го года
Каким предметом старик похлопывал себя по голенищу сапога?;e5ad0217d4203b010c85e30082ab087e;Я перехожу на шаг и с...;2 июня 78–го года
Что находилось на столе в комнате, куда вошли старик и главный герой?;e5ad0217d4203b010c85e30082ab087e;Я перехожу на шаг и с...;2 июня 78–го года
Какое звание носит старик, представившийся переговорщику, и что, по его словам, означает его титул?;24b5c54aa6a832a62c8fbf1898936f7a;Мне предлагается сесть на...;2 июня 78–го года
Что, по словам старика, находится в лаборатории в пригороде и кто руководит этим учреждением?;24b5c54aa6a832a62c8fbf1898936f7a;Мне предлагается сесть на...;2 июня 78–го года
Какое требование выдвигает гаттаух–окамбомон к врачу для начала переговоров, и какие последствия последуют в случае отказа?;24b5c54aa6a832a62c8fbf1898936f7a;Мне предлагается сесть на...;2 июня 78–го года
Щекн, находясь в помещении, какое поведение демонстрирует, и где он располагается?;24b5c54aa6a832a62c8fbf1898936f7a;Мне предлагается сесть на...;2 июня 78–го года
Какая болезнь, вызванная расой нелюдей, поражала местное человечество, начиная с двенадцатилетнего возраста?;17fda850fa82f56b0d846c706450e75b;Оказывается во всем...;2 июня 78–го года
Что предложили правительствам нелюди для решения проблемы пандемии и куда ринулись испуганные люди?;17fda850fa82f56b0d846c706450e75b;Оказывается во всем...;2 июня 78–го года
Какие предметы, замаскированные под обычные вещи, использовали нелюди для похищения детей, согласно рассказу Драудна?;17fda850fa82f56b0d846c706450e75b;Оказывается во всем...;2 июня 78–го года
Сколько людей, по словам Драудна, остается незараженным пандемией на сто тысяч населения?;17fda850fa82f56b0d846c706450e75b;Оказывается во всем...;2 июня 78–го года
Какое оружие, согласно тексту, изначально наставил на рассказчика Щекн?;3bab969a9d0a313070932893b5177590;И тут лицо его вдруг...;2 июня 78–го года
"Что, по мнению Щекна, заработала ""дурацкая одежда"" рассказчика?";3bab969a9d0a313070932893b5177590;И тут лицо его вдруг...;2 июня 78–го года
В каком месте, по словам рассказчика, научились делать одежду-невидимку?;3bab969a9d0a313070932893b5177590;И тут лицо его вдруг...;2 июня 78–го года
Какую команду отдал старик стражу в отношении Щекна?;3bab969a9d0a313070932893b5177590;И тут лицо его вдруг...;2 июня 78–го года
Какую задачу поручил Экселенц в отношении Майи Глумовой, касающуюся Абалкина?;bd096e20be8817db8dff09ad10881381;СНОВА МАЙЯ ГЛУМОВА;3 июня 78–го года
Какой предмет, по указанию Экселенца, необходимо было надеть перед началом работы, и куда его следовало нацепить?;bd096e20be8817db8dff09ad10881381;СНОВА МАЙЯ ГЛУМОВА;3 июня 78–го года
В связи с каким расследованием КОМКОН разыскивает Прогрессора Абалкина, и какую легенду предложил главный герой?;bd096e20be8817db8dff09ad10881381;СНОВА МАЙЯ ГЛУМОВА;3 июня 78–го года
В какой организации работает Алена, и куда они договорились поехать через месяц?;bd096e20be8817db8dff09ad10881381;СНОВА МАЙЯ ГЛУМОВА;3 июня 78–го года
Какое отношение имеет Прогрессоров к музею, в котором работает Глумова?;0f89735c37314b188e86b0ae330221a7;Я сходил на кухню выпил...;3 июня 78–го года
Что заставило Экселенца обратить внимание на Гришу Серосовина, по прозвищу Водолей?;0f89735c37314b188e86b0ae330221a7;Я сходил на кухню выпил...;3 июня 78–го года
Какой предмет одежды был на Майе Глумовой во время видеозвонка с Каммерером?;0f89735c37314b188e86b0ae330221a7;Я сходил на кухню выпил...;3 июня 78–го года
В какой организации работает Глумова, согласно разговору Каммерера с Водолеем?;0f89735c37314b188e86b0ae330221a7;Я сходил на кухню выпил...;3 июня 78–го года
Какое устройство держала на коленях Майя Тойвовна во время ожидания?;11d5913455f4def1777a1223c0d258dd;Теперь она смотрела на...;3 июня 78–го года
В каком месте, согласно тексту, герой искал индекс для кабины нуль-Т?;11d5913455f4def1777a1223c0d258dd;Теперь она смотрела на...;3 июня 78–го года
На какой планете, по словам героя, работал разыскиваемый им человек?;11d5913455f4def1777a1223c0d258dd;Теперь она смотрела на...;3 июня 78–го года
Что Майя Тойвовна взяла, чтобы прилететь на встречу с ним?;11d5913455f4def1777a1223c0d258dd;Теперь она смотрела на...;3 июня 78–го года
Какое платье носила Майя Тойвовна, когда говорила с рассказчиком?;6c366051967ad967f2c8c16a67dc7fce;Я поднялся сходил на...;3 июня 78–го года
Что, по словам Майи Тойвовны, постоянно требовал Абалкин от нее во время их 'суток воспоминаний'?;6c366051967ad967f2c8c16a67dc7fce;Я поднялся сходил на...;3 июня 78–го года
Какую организацию, согласно тексту, Абалкин НЕ намеревался использовать Глумову для проникновения?;6c366051967ad967f2c8c16a67dc7fce;Я поднялся сходил на...;3 июня 78–го года
Что Майя Тойвовна сравнила рассказчика, когда он задавал вопросы о целях Абалкина?;6c366051967ad967f2c8c16a67dc7fce;Я поднялся сходил на...;3 июня 78–го года
Каким предметом занимался доктор Гоаннек в отсутствие пациентов, согласно описанию в тексте?;fcd140aa0f1807db0c3dda0cac0cbdcb;КОЕ–ЧТО О ВПЕЧАТЛЕНИЯХ ЭКСЕЛЕНЦА;3 июня 78–го года
Что заставило сотрудника КОМКОНа–2 вынести видеофон на крыльцо во время разговора с Экселенцем?;fcd140aa0f1807db0c3dda0cac0cbdcb;КОЕ–ЧТО О ВПЕЧАТЛЕНИЯХ ЭКСЕЛЕНЦА;3 июня 78–го года
В каком месте сейчас пребывает голован Щекн–Итрч, и с каким событием связана его деятельность, упомянутая в тексте?;fcd140aa0f1807db0c3dda0cac0cbdcb;КОЕ–ЧТО О ВПЕЧАТЛЕНИЯХ ЭКСЕЛЕНЦА;3 июня 78–го года
"Что, по мнению Экселенца, означает действие ""бросать камни по кустам"" в контексте расследования?";fcd140aa0f1807db0c3dda0cac0cbdcb;КОЕ–ЧТО О ВПЕЧАТЛЕНИЯХ ЭКСЕЛЕНЦА;3 июня 78–го года
Какое распоряжение отдал Экселенц после того, как услышал доводы главного героя?;74a40a0ec533e682c75e180db4dc7427;Теперь мы молчали оба. На...;3 июня 78–го года
Где, по словам Экселенца, находится Яшмаа в настоящее время?;74a40a0ec533e682c75e180db4dc7427;Теперь мы молчали оба. На...;3 июня 78–го года
В каком месте главный герой встретился с дождем, выйдя из нужника?;74a40a0ec533e682c75e180db4dc7427;Теперь мы молчали оба. На...;3 июня 78–го года
Какую особенность главного героя отметил рассказчик, упоминая Абалкина?;74a40a0ec533e682c75e180db4dc7427;Теперь мы молчали оба. На...;3 июня 78–го года
Какое название носит территория, где находится застава, описанная в тексте?;0087f722e0d74a421f48d1b567c2955b;ЗАСТАВА НА РЕКЕ ТЕЛОН;3 июня 78–го года
Какой предмет одежды надет на юнце Александре Б., что привлекло внимание журналиста Каммерера?;0087f722e0d74a421f48d1b567c2955b;ЗАСТАВА НА РЕКЕ ТЕЛОН;3 июня 78–го года
Что, по словам Александра Б., является основной причиной визитов большинства 'компаний' на территорию народа голованов?;0087f722e0d74a421f48d1b567c2955b;ЗАСТАВА НА РЕКЕ ТЕЛОН;3 июня 78–го года
Какой гаджет использует Александр Б. для зачитывания текста, и каким образом он это делает?;0087f722e0d74a421f48d1b567c2955b;ЗАСТАВА НА РЕКЕ ТЕЛОН;3 июня 78–го года
Какую должность занимает Александр Б. в организации КОМКОН?;793b8a56ee796f6ac7e7ac28cfa4b5f9;Александр Б. даже...;3 июня 78–го года
Что журналист Каммерер хотел узнать у Щекн–Итрча, упомянув Льва Абалкина?;793b8a56ee796f6ac7e7ac28cfa4b5f9;Александр Б. даже...;3 июня 78–го года
Какие особенности образа жизни голованов были описаны Александром Б.?;793b8a56ee796f6ac7e7ac28cfa4b5f9;Александр Б. даже...;3 июня 78–го года
Какой предмет использовал Александр Б. для установления связи с переводчиком миссии?;793b8a56ee796f6ac7e7ac28cfa4b5f9;Александр Б. даже...;3 июня 78–го года
Каким образом Щекн обнаружил рассказчика, согласно описанию начала встречи?;2daa907fa8ccd35039c29338df6a76da;ЩЕКН–ИТРЧ ГОЛОВАН;3 июня 78–го года
Какой необычный запах, отличный от запаха псины, был у голована Щекна?;2daa907fa8ccd35039c29338df6a76da;ЩЕКН–ИТРЧ ГОЛОВАН;3 июня 78–го года
Какое учреждение упоминается в тексте, где работал журналист Каммерер вместе с рассказчиком?;2daa907fa8ccd35039c29338df6a76da;ЩЕКН–ИТРЧ ГОЛОВАН;3 июня 78–го года
Что, по словам Щекна, Лев Абалкин делал с ним в последний раз пятнадцать лет назад?;2daa907fa8ccd35039c29338df6a76da;ЩЕКН–ИТРЧ ГОЛОВАН;3 июня 78–го года
Какую тему обсуждали споры между Щекном и другим человеком?;a4241669cd1f87ffcbc5a566e4a68bd4;Глаза его опять озарились...;3 июня 78–го года
Что заявил Щекн, когда его расспрашивали о намерениях Льва Абалкина?;a4241669cd1f87ffcbc5a566e4a68bd4;Глаза его опять озарились...;3 июня 78–го года
Какое условие, касающееся Льва Абалкина, повторил Щекн?;a4241669cd1f87ffcbc5a566e4a68bd4;Глаза его опять озарились...;3 июня 78–го года
Что спросил Щекн у рассказчика, и почему этот вопрос показался ему странным?;a4241669cd1f87ffcbc5a566e4a68bd4;Глаза его опять озарились...;3 июня 78–го года
"Какую информацию, полученную от Мак, Экселенц оценил как ""важную""?";5fd51564ffe9288efc43372b6c64c2cf;ЭКСЕЛЕНЦ ДОВОЛЕН;3 июня 78–го года
В каком месте, согласно распоряжению Экселенца, Мак должен находиться до девятнадцати часов?;5fd51564ffe9288efc43372b6c64c2cf;ЭКСЕЛЕНЦ ДОВОЛЕН;3 июня 78–го года
Кого, по словам Экселенца, удалось взять с поличным, что вызвало удовлетворение у него в прошлом?;5fd51564ffe9288efc43372b6c64c2cf;ЭКСЕЛЕНЦ ДОВОЛЕН;3 июня 78–го года
Что, по мнению Экселенца, отличает Льва Абалкина от андроида?;5fd51564ffe9288efc43372b6c64c2cf;ЭКСЕЛЕНЦ ДОВОЛЕН;3 июня 78–го года
Какое устройство пискнуло на запястье у рассказчика в начале событий, и кто передал сообщение?;980a82f99dd7599c2d7afeb213dff2da;МУЗЕЙ ВНЕЗЕМНЫХ КУЛЬТУР. НОЧЬ;4 июня 78–го года
В каком месте, согласно описанию, произвел посадку глайдер, несмотря на запрет кибер–инспектора?;980a82f99dd7599c2d7afeb213dff2da;МУЗЕЙ ВНЕЗЕМНЫХ КУЛЬТУР. НОЧЬ;4 июня 78–го года
Что Экселенц орудовал у дверей главного входа МУЗЕЯ ВНЕЗЕМНЫХ КУЛЬТУР?;980a82f99dd7599c2d7afeb213dff2da;МУЗЕЙ ВНЕЗЕМНЫХ КУЛЬТУР. НОЧЬ;4 июня 78–го года
В мастерской кого обнаружили рассказчика и Экселенца, и что журналист Каммерер делал в этом помещении?;980a82f99dd7599c2d7afeb213dff2da;МУЗЕЙ ВНЕЗЕМНЫХ КУЛЬТУР. НОЧЬ;4 июня 78–го года
Что, по словам рассказчика, давеча старательно обрабатывали местные девчушки с использованием молекулярных паяльников?;7de34c0280353cff752428aafb1a7f10;Тут я услышал шум. Надо...;4 июня 78–го года
Какой предмет Экселенц засовывал за пазуху черной куртки, освобождая руки для возможного хватания и встряхивания?;7de34c0280353cff752428aafb1a7f10;Тут я услышал шум. Надо...;4 июня 78–го года
Какой гаджет держал в руке лже–Абалкин, войдя в мастерскую?;7de34c0280353cff752428aafb1a7f10;Тут я услышал шум. Надо...;4 июня 78–го года
Какое сравнение пришло рассказчику в голову, когда он увидел старого человека, похожего на Льва Абалкина?;7de34c0280353cff752428aafb1a7f10;Тут я услышал шум. Надо...;4 июня 78–го года
Какое выражение, непривычное для него, наблюдал рассказчик на лице Экселенца во время манипуляций?;8c6d6b62aeb2650e14487f704dc02946;Экселенц следил за всеми...;4 июня 78–го года
Что, по мнению Экселенца, искал Бромберг в дальней секции?;8c6d6b62aeb2650e14487f704dc02946;Экселенц следил за всеми...;4 июня 78–го года
Какой предмет, используемый для освещения, вызвал у старика Бромберга подозрения и реакцию?;8c6d6b62aeb2650e14487f704dc02946;Экселенц следил за всеми...;4 июня 78–го года
Что отобрал Экселенц у Бромберга, чтобы прекратить его панику и начать разговор?;8c6d6b62aeb2650e14487f704dc02946;Экселенц следил за всеми...;4 июня 78–го года
Какую должность занимает Айзек Бромберг в музее, согласно его заявлению?;65cc0a0114f4ed908ab6ea0457ec68af;АЙЗЕК БРОМБЕРГ. БИТВА ЖЕЛЕЗНЫХ СТАРЦЕВ;4 июня 78–го года
Кто такой Максим Каммерер и какую организацию он представляет?;65cc0a0114f4ed908ab6ea0457ec68af;АЙЗЕК БРОМБЕРГ. БИТВА ЖЕЛЕЗНЫХ СТАРЦЕВ;4 июня 78–го года
Что, по словам Бромберга, произошло с электричеством в здании музея?;65cc0a0114f4ed908ab6ea0457ec68af;АЙЗЕК БРОМБЕРГ. БИТВА ЖЕЛЕЗНЫХ СТАРЦЕВ;4 июня 78–го года
С кем, по словам Бромберга, он беседовал накануне, и что вызвало интерес у Экселенца?;65cc0a0114f4ed908ab6ea0457ec68af;АЙЗЕК БРОМБЕРГ. БИТВА ЖЕЛЕЗНЫХ СТАРЦЕВ;4 июня 78–го года
Какую задачу выполнял отдел, в котором работает рассказчик, и как она связана с именем Пильгуя?;5709f3a04048398a710d08e22648c577;Упоминание имени Пильгуя...;4 июня 78–го года
Какой предмет Бромберг извлек из кармана своего белого плаща и зачем он это сделал?;5709f3a04048398a710d08e22648c577;Упоминание имени Пильгуя...;4 июня 78–го года
Что Сикорски противопоставил обвинениям во взломе музея и как он объяснил свое присутствие в мастерской?;5709f3a04048398a710d08e22648c577;Упоминание имени Пильгуя...;4 июня 78–го года
С помощью какого инструмента Экселенц пытался проникнуть в музей, в отличие от Бромберга, который предъявил ключ?;5709f3a04048398a710d08e22648c577;Упоминание имени Пильгуя...;4 июня 78–го года
Какое произведение Айзека Бромберга упоминается в тексте и какое впечатление оно произвело на рассказчика?;30963b60da0940d38e67a6ea8b35f547;Довольно быстро я...;4 июня 78–го года
Какое движение, основанное Ламондуа, связано с именем Айзека Бромберга и какие принципы оно провозглашало?;30963b60da0940d38e67a6ea8b35f547;Довольно быстро я...;4 июня 78–го года
В каких кругах пользовалось уважением имя Бромберга и какое определение можно дать его позиции в этом движении?;30963b60da0940d38e67a6ea8b35f547;Довольно быстро я...;4 июня 78–го года
Какова основная задача КОМКОНа–2 и чем она отличается от деятельности Всемирного совета?;30963b60da0940d38e67a6ea8b35f547;Довольно быстро я...;4 июня 78–го года
Какую аббревиатуру, по мнению персонажа, скрывала за собой организация КОМКОН–2?;f453eff6231d4c6856fd757243d65d20;Но по–видимому даже...;4 июня 78–го года
В связи с каким событием на Саракше, возможно, Экселенц стремился отдохнуть от Бромберга?;f453eff6231d4c6856fd757243d65d20;Но по–видимому даже...;4 июня 78–го года
Какую операцию, проводившуюся четыре десятка лет назад, описал рассказчик, и какая была ее цель?;f453eff6231d4c6856fd757243d65d20;Но по–видимому даже...;4 июня 78–го года
Кто, согласно тексту, инициировал прекращение работы в области теоретической евгеники, и как это связано с деятельностью Бромберга?;f453eff6231d4c6856fd757243d65d20;Но по–видимому даже...;4 июня 78–го года
Какую этическую проблему, по мнению рассказчика, иллюстрирует история с андроидами, и какое отношение к ней имеет доктор Бромберг?;dd74611d1f4911bff35095c04d720213;История с андроидами в...;4 июня 78–го года
Что привлекло внимание рассказчика среди историй, о которых он не слышал ранее, и как этот предмет назывался?;dd74611d1f4911bff35095c04d720213;История с андроидами в...;4 июня 78–го года
С каким научным направлением были связаны уникальные результаты доктора имярек, вынужденного держать их в секрете из-за «дымовой завесы» Экселенца?;dd74611d1f4911bff35095c04d720213;История с андроидами в...;4 июня 78–го года
Какую роль, согласно тексту, играли «детонаторы» в визите доктора Бромберга и в планах Экселенца относительно Льва Абалкина?;dd74611d1f4911bff35095c04d720213;История с андроидами в...;4 июня 78–го года
Какую капсулу предлагал Экселенц Бромбергу, и как тот на это отреагировал?;e5738964ee57775a931a39f520e27b97;ЛЕВ АБАЛКИН У ДОКТОРА БРОМБЕРГА;4 июня 78–го года
Что за предмет, упоминаемый в тексте, является хобби Бромберга, и что он заметил у молодого человека во время разговора?;e5738964ee57775a931a39f520e27b97;ЛЕВ АБАЛКИН У ДОКТОРА БРОМБЕРГА;4 июня 78–го года
Что попросил Мак, по просьбе Экселенца, и какое описание дано этому предмету?;e5738964ee57775a931a39f520e27b97;ЛЕВ АБАЛКИН У ДОКТОРА БРОМБЕРГА;4 июня 78–го года
Кем является Лев Абалкин, согласно разговору Экселенца и Бромберга, и что Экселенц хотел узнать о его визите?;e5738964ee57775a931a39f520e27b97;ЛЕВ АБАЛКИН У ДОКТОРА БРОМБЕРГА;4 июня 78–го года
Какие предметы, по словам Бромберга, были уложены в гнездах и имели розовато-коричневые иероглифы на поверхности?;6e233e3a616db7aebe8dd3a598026b45;Вот эти штуки они...;4 июня 78–го года
Какой иероглиф, изображенный на детонаторе, сразу узнал Айзек, и где он ранее его видел?;6e233e3a616db7aebe8dd3a598026b45;Вот эти штуки они...;4 июня 78–го года
